"";"baseMean";"log2FoldChange";"lfcSE";"pvalue";"padj"
"TrA1545W";103,401504060271;-4,71707149989693;0,452254948597296;2,19502690749889e-26;8,62645574647064e-25
"TrA2120C";4,07814219342004;-4,71313319872901;2,73521544752457;0,0011785593714017;0,00447843795350785
"TrG0064W";20,0774843539335;-4,68385976525922;0,909455325966503;1,24386134260685e-07;1,00297649333578e-06
"TrF0378C";662,234471521615;-4,67664442456312;0,338669927321992;2,17548730336528e-44;2,05825270979504e-42
"TrF0176W";2,44842420155849;-4,67304344767268;2,5978439700281;0,000779041126733165;0,00308775881806031
"TrD0118W";66,8120938021625;-4,67163807517647;0,579498460680933;8,55285078971315e-17;1,89572731820584e-15
"TrD0071C";2,64926180313634;-4,66209250620059;2,72625532840224;0,00121279407104773;0,00459656150518017
"TrD0136W";592,296882992742;-4,64907517455494;0,508671850807454;4,58512527912244e-21;1,29422127353793e-19
"TrE0200W";32,0750630962316;-4,62588403668673;0,862924090742274;7,41772112708424e-09;7,11683328418279e-08
"TrA2126W";56,9118286759102;-4,57125395545589;0,802452087525555;1,07814926246831e-09;1,15235660710263e-08
"TrD0144W";14,6426362535099;-4,56244637663525;0,917294253034018;2,70138061695063e-07;2,06916845157433e-06
"TrF1101C";76,8035654010362;-4,56117245810648;0,415973402349751;1,0390147827039e-28;4,89246684316517e-27
"TrD0127C";78,1133272589284;-4,54686557792038;0,455850628183066;1,82579893331992e-24;6,63915071197968e-23
"TrE0003W";45,5204343517333;-4,53285970689368;0,483295696525207;1,15167734528978e-21;3,42088346342181e-20
"TrE0017C";4,85404668562496;-4,50921032834273;1,63156446191014;0,000305488455940945;0,00134604615903604
"TrC0019C";10,4162081659;-4,50840244547635;2,62285535808769;0,0011544564372826;0,00439665891768675
"TrE0030C";41,5322254888284;-4,4858955396555;0,796374933361221;1,73660264328901e-09;1,81809485749253e-08
"TrG0499W";14,6315565031576;-4,48369636355319;1,21048862500125;4,44640567320374e-05;0,000232158268619294
"TrF0236C";5,25774035970087;-4,45586086429732;1,56503280246965;0,000277093264697009;0,00123916247927402
"TrE0436W";4025,30785380332;-4,45524668213162;0,519427781220232;6,59790185658173e-19;1,67659209291732e-17
"TrG1060W";42,8348763456286;-4,44831825293388;0,969755610541461;3,35767908720973e-07;2,53201217070915e-06
"TrA1877C";123,090673531953;-4,44370927110517;0,618788793761567;4,73212251672992e-14;8,12652569343635e-13
"TrC0116W";1442,67074433675;-4,44224717013861;0,294320346659605;1,24994722539265e-52;1,57678527766199e-50
"TrD1102C";103,829112652615;-4,43945434440261;0,567635053433827;3,75296566758371e-16;8,00580442408566e-15
"TrB0577W";101,758655935065;-4,42898880706127;0,341413942549601;4,81876788053305e-39;3,62045369141814e-37
"TrA1549W";15,2393073228748;-4,42692391749335;0,908492601848735;4,3479846474615e-07;3,2217336568355e-06
"TrB1394C";140,448773167375;-4,40443179377255;0,417609711538592;5,65275066055885e-27;2,35754311222818e-25
"TrB1926C";3,70647969966899;-4,36596258957466;3,03236142801409;0,00320814148885555;0,0108116061125086
"TrB0813C";4688,72165771463;-4,36473384459653;0,152829759990528;2,23563357276238e-180;3,80728397441434e-177
"TrG0122W";3011,65531599687;-4,35026539813693;0,702674408726288;4,21949772410148e-11;5,38935346810861e-10
"TrE0668C";28,2244425877867;-4,34531417987824;1,36620431387883;0,000111241147022182;0,00053742886064901
"TrC1211C";396,889407271038;-4,34147739380988;0,450641422180568;4,88615698999483e-23;1,61054039108926e-21
"TrD1364C";134,357452446827;-4,33885412828424;0,417869616192467;2,78137177043359e-26;1,08061052282473e-24
"TrA0538C";527,209298801174;-4,33736766359071;0,271074271812284;1,01155033599369e-58;1,64063830685453e-56
"TrA2094C";5,93299178583623;-4,33350447953295;1,38146388083793;0,00012655534604451;0,000603144834833398
"TrE1258C";957,036778995769;-4,3328318078633;0,365189016850288;1,44412756612009e-33;8,68005615918537e-32
"TrB1001C";5,71704028003;-4,33233324614207;1,42593772482885;0,000165907828551484;0,000774438644193267
"TrC1544W";709,825689836074;-4,33022920680056;0,351659458409728;6,11868976227321e-36;4,11320868361235e-34
"TrF0460C";186,690630397872;-4,32445800410666;0,312952978378071;2,39218111148423e-44;2,24250519239871e-42
"TrF0313W";61,0789336279588;-4,30604212719957;0,463874199666815;3,57387733846088e-21;1,02290976594939e-19
"TrB1504C";6,80295284741654;-4,30285400103102;1,39390681890002;0,000148261507765785;0,000696842726012325
"TrC0094W";249,565654949732;-4,29217362283112;0,37299715298255;1,06293039878158e-31;5,87082314310822e-30
"TrE1081C";130,411786687365;-4,28507419268334;0,581965514443343;1,21648281594337e-14;2,23160169000167e-13
"TrF0758W";531,590989046562;-4,2788586963015;0,430650551808121;2,13090318584451e-24;7,72112367126212e-23
"TrB0431W";15,0318047483644;-4,27459787780319;1,49987647377284;0,000273456941739937;0,00122659483349371
"TrE0630C";23977,9345502671;-4,27311024385116;0,216229984426987;4,80008696123164e-88;1,75168887749518e-85
"TrD0976W";24,7927576252575;-4,27269049346653;0,98852672345823;1,14348429293134e-06;7,93219450452982e-06
"TrB0608W";1217,55979230018;-4,27014844148779;0,272967796298802;2,76437383964014e-56;4,03519598477757e-54
"TrC1364W";7,31087607464448;-4,26934752784515;1,44131127560834;0,000216354710576214;0,000987365981539864
"TrD1298C";207,872783013555;-4,26615888399049;0,298986313332477;4,95724801305179e-47;5,11648082801648e-45
"TrD0036W";6601,02729371863;-4,25899449790206;0,462828180669279;2,49364488993396e-21;7,2592773462522e-20
"TrF0366W";1668,34510002137;-4,24529041613055;0,386960424976973;4,00415682033404e-29;1,92086734226165e-27
"TrG0979W";610,94841601172;-4,23508305073735;1,33916571450463;6,4228390297718e-05;0,00032570009531617
"TrD0234C";39,6684368674286;-4,23446905488416;0,651440100688154;8,40851998627599e-12;1,15792799487558e-10
"TrD0064W";33,0590579464247;-4,22553007422067;0,656619218553005;2,84993080938431e-11;3,71436135335317e-10
"TrF0757C";1099,14968975376;-4,2174220070446;0,269991518725722;4,09764953979989e-56;5,89715253488384e-54
"TrA1911W";577,205688346559;-4,21273007341955;0,328930448257119;1,09542237634762e-38;8,05253657663307e-37
"TrD0311W";257,251306485698;-4,21009496849701;0,790794634897578;6,35816085464106e-09;6,14895565131585e-08
"TrG0141W";4,21000558866285;-4,20918317704602;1,46943229300186;0,000284168925771328;0,00126630531335867
"TrG0929W";54,855183753409;-4,18204480632596;0,547997442354454;3,00144460623576e-15;5,78655867670131e-14
"TrD0299W";278,063492080431;-4,17734719878454;0,322270415030258;2,0159090750906e-39;1,54876382926886e-37
"TrB0081C";11,3241347162189;-4,17643518124437;0,93825384183626;2,57368880821742e-06;1,68684748187079e-05
"TrA1964C";16,9585355554341;-4,17096979839779;0,70500963191382;9,13383546580753e-10;9,87614082429856e-09
"TrA1632W";2810,37971342629;-4,16484850191609;0,205062098684524;6,8637850322805e-93;2,69746751768624e-90
"TrB0266C";162,387232382423;-4,16355067742418;0,472938418834296;1,33307644976161e-19;3,58457241149057e-18
"TrG1029C";26,9075380746826;-4,15714528538826;0,822431183668303;7,79002375505886e-08;6,47668533191143e-07
"TrF1085W";138,183499545595;-4,14832775753867;0,398744789610425;2,86513667699895e-26;1,10893812748391e-24
"TrA0097W";277,904135365205;-4,14655544540784;0,28818616045011;5,76168564158085e-48;6,13259415475762e-46
"TrA0420W";72,0899637535924;-4,13581297736488;0,933990051759434;5,8746670637707e-07;4,27849950517527e-06
"TrD0372W";25,7685612826098;-4,13524364025153;0,796270052858556;2,82848007322971e-08;2,52193799199487e-07
"TrG0110C";1371,16657818813;-4,13479897613526;0,744154806377749;1,73510635608654e-09;1,81809485749253e-08
"TrD0835W";5,27821468744914;-4,13365288829961;2,74037158780159;0,00275373937338377;0,00943901674513093
"TrC0885C";396,810564413359;-4,13185878098597;0,428337900687802;3,73580930441298e-23;1,24746730302261e-21
"TrA1401W";147,636967913999;-4,10976530160832;0,512201271811154;9,31224909260213e-17;2,05070175060794e-15
"TrD0539C";47,7604470766119;-4,10131717850017;1,21464936585135;3,85099707032803e-05;0,000203251487937044
"TrE1035W";68,7681408829538;-4,07368721929558;0,604855432508263;1,68911250170686e-12;2,50498571007848e-11
"TrB1271C";2015,81727574278;-4,06699414634458;0,382375940379733;1,59839756906136e-27;6,97966938490128e-26
"TrB1754W";646,448185704491;-4,06258550630337;0,259184030261556;1,74599934036858e-56;2,62362077351267e-54
"TrA1901C";2723,22480173242;-4,05779312380223;0,378056012710064;5,46453690649591e-28;2,43828114019979e-26
"TrB0388C";133,113103249471;-4,05545948170183;0,599696007089053;1,25333344375428e-12;1,88887332275535e-11
"TrB1195C";213,9995791562;-4,05394917224734;0,4280247681383;2,45194394555063e-22;7,52371268337428e-21
"TrF0498C";4,60479626443578;-4,05317213391592;1,60008786997965;0,000687593169485637;0,00277068168877488
"TrB1732C";345,869631007837;-4,05263523705375;0,338819373512999;4,67065620867626e-34;2,92789970185607e-32
"TrA2001C";41,4990435820118;-4,042157998634;1,06625023180596;9,39101497847825e-06;5,55308975984322e-05
"TrC0087C";404,741847311571;-4,04022152992175;0,771461409478266;9,70764048892948e-09;9,10860151660986e-08
"TrA0257W";6,19122943166239;-4,03037819703528;1,42414557373321;0,000371169596791087;0,00160771977109425
"TrD0196W";3,60725134136312;-4,02137023974042;2,7545213633308;0,0031568655261343;0,0106563765926793
"TrF0365C";408,110877337664;-4,02056257592946;0,361627666695265;8,44420744817692e-30;4,22955449536626e-28
"TrF0334W";2,88683116644168;-4,0183729885635;2,87714306855513;0,00385139060147072;0,0126416669340918
"TrC0193W";53,7391019017926;-4,01744112877509;0,554725527373884;4,62458338253397e-14;7,95521767722763e-13
"TrC0624C";210,433030798348;-4,01146585606534;0,28473465166702;4,42842047925035e-46;4,43623533891962e-44
"TrD0651C";2,3299778364048;-4,00878422352662;3,03678852514895;0,00454169025142324;0,0146117729814366
"TrC1171C";123,959112036466;-4,00267416244034;0,426125860390702;4,89919630122052e-22;1,48545957880924e-20
"TrA0611W";231,094038574003;-3,99919605144024;0,476597466759652;3,48549307385248e-18;8,3602742320715e-17
"TrD0766W";692,426310445943;-3,98810586911173;0,348121095334906;1,75331071717765e-31;9,58038979043918e-30
"TrB1260C";175,400496224784;-3,98302858492618;0,398920275045248;1,34394470818901e-24;4,92201685601264e-23
"TrB0598W";14937,4481660291;-3,9656453736149;1,26996218519218;7,7871263036941e-05;0,000387543345787952
"TrC1208W";24679,0484969119;-3,95287309155561;0,351287398205904;1,76646211247677e-30;9,25626146937825e-29
"TrA1547C";31,8030810618218;-3,95105720359598;0,567981473774697;6,18067094507777e-13;9,62714873731779e-12
"TrF1084C";21,386934413473;-3,95079362674988;0,997240965602666;1,04752551672031e-05;6,14091550765812e-05
"TrF0479W";16,6555361905665;-3,92811392009648;1,01777068651238;9,46880043420008e-06;5,59584747464757e-05
"TrB1789C";9,139327095523;-3,92476574067921;0,977986999046316;1,49705990791882e-05;8,57452810488484e-05
"TrC1540W";254,265533857872;-3,91970784644187;0,720907605784812;3,70359498459636e-09;3,68125812768537e-08
"TrD0970W";25,660072258294;-3,91362629195006;0,65815912648495;5,28969097917253e-10;5,88780636439923e-09
"TrF0497W";9,4763018053906;-3,90589595292383;1,09334936744638;3,45335809295042e-05;0,000184455896465067
"TrF0394W";7,69150206475109;-3,90495355352601;1,60171186312306;0,000924936733120202;0,00360312754061084
"TrB1218W";353,303285928221;-3,9049036805328;1,2692749629763;9,3962847505352e-05;0,000460706514304072
"TrC0439W";25,6712303571797;-3,8975080344958;0,561544486372155;8,00702164677225e-13;1,23588741973896e-11
"TrE0806C";17902,7660174973;-3,89701541120624;0,272844767421464;2,2624393645263e-47;2,38325829141543e-45
"TrD0715W";4328,035423569;-3,88774429492652;0,221491385799748;3,8330851616698e-70;8,70365870709822e-68
"TrF1049W";24284,1985959584;-3,88653832182586;0,230117706051386;4,47792389893757e-65;8,79912046141232e-63
"TrG0017C";245,473016411307;-3,88161833429718;0,67491203939325;6,21165783391337e-10;6,86169943210019e-09
"TrG0132W";92,2533647153641;-3,86600791339654;0,312801251461469;5,58101724111727e-36;3,77661153441962e-34
"TrA1955C";229,168001702564;-3,85823783976901;0,602275292980265;1,26601975135461e-11;1,70437283522284e-10
"TrC1563C";14,9952488467054;-3,85460764806596;1,34723609108682;0,000630010837371686;0,00256472140887008
"TrF0379W";213,73575404666;-3,85106494997576;0,541078432522783;8,52335658002644e-14;1,42887230987775e-12
"TrE0016W";117,001586877662;-3,83028740410629;0,705055444569201;4,37930291725516e-09;4,31927772282946e-08
"TrG0124W";157,26159477163;-3,82417859021637;0,340647633456353;3,12906774472297e-30;1,59068727440693e-28
"TrC1212W";8,67057636259725;-3,82416521704038;0,930569802168749;1,13890140929691e-05;6,64608486590282e-05
"TrA2148W";35,5708110372904;-3,81647816532576;0,713227357581898;9,40536921140911e-09;8,8330939891708e-08
"TrD0691C";22,1520347289725;-3,81307252807775;0,84357472079019;8,06235974715809e-07;5,7408496095095e-06
"TrB1854W";18,2336060754223;-3,80700517351862;1,09731280971575;3,33580716262629e-05;0,000178737690549111
"TrD0195W";5,77620237718535;-3,79502129514454;2,87364095055123;0,004664253296825;0,0149136680835528
"TrG0354C";614,86987433152;-3,77363301829746;1,40611215436867;0,000294192326048304;0,00130471232099026
"TrA0779C";202,91625707011;-3,77205795750409;1,47556159651057;0,000410997373966792;0,00175861439162172
"TrG0922W";2,11939638037567;-3,76196536918357;2,9640405160324;0,00531361490756405;0,0167060052693814
"TrG0230C";19,2957666884763;-3,74278943780183;0,748263064971659;7,81845022992215e-08;6,49503450807679e-07
"TrC1580C";58,8969271278083;-3,72478313352952;0,550196597941993;1,14121614287647e-12;1,72754763672767e-11
"TrD1365C";215,305904529278;-3,72106280023387;0,354274151497399;6,78491621812496e-27;2,78426802878718e-25
"TrC0180C";5,78060522809448;-3,71969917014182;1,46922581210795;0,000861671018287286;0,00337727443991542
"TrB0408W";6,89237159902384;-3,71674366452141;1,75462572730914;0,00186549321532186;0,00668359385489438
"TrB0148C";2,53331065523073;-3,71640658617661;2,50869189222434;0,00311235647790057;0,010530482944102
"TrC1552C";13328,823487061;-3,70061535210644;0,621240570938855;1,88467511498621e-10;2,20338790903079e-09
"TrG1179W";46,1451114223118;-3,68411735035369;0,598875267674491;1,24565247295713e-10;1,48000894984604e-09
"TrC0325W";1150,48477839864;-3,67839985406252;0,30842588559689;7,42345755530224e-34;4,56945116265532e-32
"TrB0014W";2,17041737701515;-3,66002225385958;2,71870065457075;0,00458323702784746;0,014722262166157
"TrC0741W";9637,14268953358;-3,65566388010076;0,221523046130389;2,07395108944623e-62;3,78422004142171e-60
"TrA0072C";2252,72328748332;-3,64891273598875;0,268330739019779;3,81127739206981e-43;3,41610810457626e-41
"TrE0036C";708,09740101897;-3,64395513605565;0,256164667522951;4,73974650014666e-47;4,94191119780597e-45
"TrB1004C";157,204340842756;-3,63706883587119;0,349687716145293;2,37176315823602e-26;9,28531645626655e-25
"TrB0424C";310,79685657407;-3,63214223154977;0,369819782401005;8,09313444039387e-24;2,82237705501517e-22
"TrC1165C";152,911263558024;-3,61147859937763;0,312244930793154;6,61717263445438e-32;3,71506977905796e-30
"TrD1176C";68,3248468550319;-3,61121622474299;0,464590392913067;9,04017479996837e-16;1,86044186515154e-14
"TrD1015C";311,815137874521;-3,6106965903299;0,757263720886269;1,37160075552029e-07;1,09921698195344e-06
"TrA0539W";3,31445021114336;-3,60849856222225;2,79673313987493;0,00538108641949756;0,016876593319345
"TrD1138W";160,758582939881;-3,5974866647162;0,651637323757777;2,35690941405243e-09;2,40829003927877e-08
"TrA0114C";263,726446063705;-3,59361483877326;0,385748835314422;1,18121827135507e-21;3,49846037585684e-20
"TrF0218W";9,17674481477503;-3,58724243418515;1,28434534640887;0,00047067944015687;0,00197917799157321
"TrE0004C";4,50267107527496;-3,58549555256913;1,46272072761924;0,0016248266389357;0,00593157506132367
"TrF0359C";1,90232983088784;-3,57965359138444;3,23361518901916;0,00707711067363255;0,0214326961657313
"TrD0091W";414,57605332058;-3,57817800405677;0,379276091962256;3,47620009654647e-22;1,06346744270994e-20
"TrG0082W";6,7088007494589;-3,57209497192512;1,21213398111212;0,000631469709091557;0,00256963659398548
"TrA0115W";596,942956074133;-3,53790550385594;0,334666390152772;3,70939177653513e-27;1,57927354885983e-25
"TrD1014C";115,545123366389;-3,53548873184625;0,615677549051318;7,75131029576677e-10;8,46184707287872e-09
"TrE0201W";68,9671566037343;-3,53436862359244;0,654825666609594;5,32674731174346e-09;5,19357862894988e-08
"TrF0099W";299,338010864349;-3,5226242398678;0,409175143417963;6,61251334356703e-19;1,67659209291732e-17
"TrC0192C";43,2817211400237;-3,52028900685713;0,502395367493861;2,96723570759502e-13;4,78976531756807e-12
"TrF0393W";103,678875935474;-3,5161940453904;0,798940573515975;8,17163290957228e-07;5,8146062026469e-06
"TrA2032C";29,2497134056122;-3,51377641823682;0,54316275535341;1,19682981664005e-11;1,61548309992444e-10
"TrA1252C";5,30511137849757;-3,51181603109973;1,12308213874966;0,000469281743643894;0,0019757399491361
"TrA0470C";1673,54985711534;-3,50417828922246;0,178300073034034;5,0756419569337e-87;1,72876365053162e-84
"TrA1605C";1266,63548623567;-3,50177272600041;0,255556281698104;8,32672298264609e-44;7,66508607537637e-42
"TrF0384W";3,24862326376301;-3,4996972085647;1,81478236865626;0,00315994427132521;0,0106632465536331
"TrF1012W";513,36594884102;-3,49240653108285;0,363532943461621;6,18479412657982e-23;2,00622940906008e-21
"TrC1428W";6,56863296445059;-3,46859086016575;1,40149951854148;0,00151362476599142;0,00557944367204195
"TrG1015C";523,356147161496;-3,46728264034885;0,334399817379592;3,03439232976345e-26;1,17001588020841e-24
"TrA2022W";12,8430613576368;-3,45009079191968;1,01496080281478;8,60373753548018e-05;0,00042506409981929
"TrF0061W";34,6970544530893;-3,44898520336031;3,39604451196542;0,00458858449840741;0,0147348071667904
"TrD1310W";2767,47891892475;-3,44738064556803;0,575370678549552;1,64412701121232e-10;1,93768048449453e-09
"TrG0209W";40,9292182191741;-3,44585042485045;0,642069919222705;8,41142671957171e-09;7,95078244408731e-08
